heat test

Time, Pressure, TempC, Height, AccX, AccY, AccZ, AccT, wX, wY, wZ0, 0.00, 0.00
29693, 100399.31, 23.44, 0.12, -0.29, -0.70, 10.00, 10.03, 0.00, 0.00, 0.00
30020, 100399.31, 17.58, 0.12, -0.31, -0.65, 9.99, 10.02, 0.00, 0.00, 0.00
30294, 100399.31, 43.95, 0.12, -0.30, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
30619, 100399.31, 44.43, 0.12, -0.30, -0.69, 9.99, 10.02, 0.00, 0.00, 0.00
30893, 100399.31, 17.58, 0.12, -0.29, -0.69, 10.00, 10.02, 0.00, 0.00, 0.00
31221, 100399.31, 29.30, 0.12, -0.30, -0.67, 10.00, 10.03, 0.00, 0.00, 0.00
31494, 100399.31, 22.95, 0.12, -0.31, -0.69, 10.00, 10.02, 0.00, 0.00, 0.00
31818, 100399.31, 21.00, 0.12, -0.31, -0.69, 10.00, 10.03, 0.00, 0.00, 0.00
32092, 100399.31, 41.50, 0.12, -0.29, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
32417, 100399.31, 28.81, 0.12, -0.31, -0.69, 9.99, 10.02, 0.00, 0.00, 0.00
32691, 100399.31, 44.43, 0.12, -0.31, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
33019, 100399.31, 43.46, 0.12, -0.31, -0.67, 10.00, 10.03, 0.00, 0.00, 0.00
33292, 100399.31, 40.53, 0.12, -0.32, -0.67, 10.00, 10.03, 0.00, 0.00, 0.00
33616, 100399.31, 17.09, 0.12, -0.30, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
33890, 100399.31, 41.50, 0.12, -0.29, -0.68, 10.01, 10.03, 0.00, 0.00, 0.00
